win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std,run_id,scenario_id,y_multiclass,is_anomaly
11,55.0,60.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-023816_baseline,baseline,0,0
1,5.0,10.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-023929_baseline,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3382352941176471,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-023929_baseline,baseline,0,0
3,15.0,20.0,72,14.4,68,4,0,4,0.3194444444444444,0.0,0,0.0,0,0.0,0.0,0.0,63.52777777777778,8.473770350358642,20260128-023929_baseline,baseline,0,0
4,20.0,25.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-023929_baseline,baseline,0,0
5,25.0,30.0,70,14.0,68,2,0,4,0.3428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-023929_baseline,baseline,0,0
6,30.0,35.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-023929_baseline,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-023929_baseline,baseline,0,0
8,40.0,45.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,0,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-023929_baseline,baseline,0,0
9,45.0,50.0,78,15.6,74,4,0,4,0.3076923076923077,0.0,0,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-023929_baseline,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-023929_baseline,baseline,0,0
1,5.0,10.0,76,15.2,74,2,0,4,0.3289473684210526,0.0,0,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717263,20260128-024039_baseline,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024039_baseline,baseline,0,0
3,15.0,20.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-024039_baseline,baseline,0,0
4,20.0,25.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024039_baseline,baseline,0,0
5,25.0,30.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024039_baseline,baseline,0,0
6,30.0,35.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024039_baseline,baseline,0,0
7,35.0,40.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-024039_baseline,baseline,0,0
8,40.0,45.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024039_baseline,baseline,0,0
9,45.0,50.0,68,13.6,66,2,0,4,0.3382352941176471,0.0,0,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638965,20260128-024039_baseline,baseline,0,0
10,50.0,55.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,0,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-024039_baseline,baseline,0,0
11,55.0,60.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,0,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-024039_baseline,baseline,0,0
1,5.0,10.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-024153_baseline,baseline,0,0
2,10.0,15.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-024153_baseline,baseline,0,0
3,15.0,20.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024153_baseline,baseline,0,0
4,20.0,25.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-024153_baseline,baseline,0,0
5,25.0,30.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,0,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-024153_baseline,baseline,0,0
6,30.0,35.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-024153_baseline,baseline,0,0
7,35.0,40.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024153_baseline,baseline,0,0
8,40.0,45.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024153_baseline,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024153_baseline,baseline,0,0
10,50.0,55.0,80,16.0,74,6,0,4,0.3,0.0,0,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-024153_baseline,baseline,0,0
1,5.0,10.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-024303_baseline,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024303_baseline,baseline,0,0
3,15.0,20.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-024303_baseline,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,0,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-024303_baseline,baseline,0,0
5,25.0,30.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024303_baseline,baseline,0,0
6,30.0,35.0,74,14.8,74,0,0,4,0.3513513513513513,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024303_baseline,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-024303_baseline,baseline,0,0
8,40.0,45.0,84,16.8,76,8,0,4,0.2857142857142857,0.0,0,0.0,0,0.0,0.0,0.0,62.833333333333336,8.38626049436607,20260128-024303_baseline,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024303_baseline,baseline,0,0
10,50.0,55.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-024303_baseline,baseline,0,0
1,5.0,10.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024411_baseline,baseline,0,0
2,10.0,15.0,68,13.6,66,2,0,4,0.3235294117647059,0.0,0,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638965,20260128-024411_baseline,baseline,0,0
3,15.0,20.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024411_baseline,baseline,0,0
4,20.0,25.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,0,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-024411_baseline,baseline,0,0
5,25.0,30.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-024411_baseline,baseline,0,0
6,30.0,35.0,82,16.4,76,6,0,4,0.2926829268292683,0.0,0,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838531,20260128-024411_baseline,baseline,0,0
7,35.0,40.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024411_baseline,baseline,0,0
8,40.0,45.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-024411_baseline,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024411_baseline,baseline,0,0
10,50.0,55.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-024411_baseline,baseline,0,0
1,5.0,10.0,722,144.4,716,6,0,6,0.445983379501385,0.0,0,0.0,0,0.0,0.0,0.0,63.95567867036011,8.510428808269618,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,722,144.4,720,2,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.07756232686981,8.512957087820851,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,708,141.6,708,0,0,6,0.4548022598870056,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,728,145.6,722,6,0,6,0.445054945054945,0.0,0,0.0,0,0.0,0.0,0.0,63.96016483516483,8.510485192666053,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,720,144.0,718,2,0,6,0.45,0.0,0,0.0,0,0.0,0.0,0.0,64.07638888888889,8.512963856762378,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.04888268156425,8.51315848946104,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,708,141.6,708,0,0,6,0.4548022598870056,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
11,55.0,60.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-024526_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,718,143.6,716,2,0,6,0.4512534818941504,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,712,142.4,712,0,0,6,0.4536516853932584,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,712,142.4,712,0,0,6,0.4536516853932584,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,720,144.0,716,4,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-024651_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,714,142.8,714,0,0,6,0.4509803921568627,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,714,142.8,712,2,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,722,144.4,720,2,0,6,0.4487534626038781,0.0,0,0.0,0,0.0,0.0,0.0,64.05263157894737,8.513147726342247,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,720,144.0,716,4,0,6,0.4472222222222222,0.0,0,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,714,142.8,714,0,0,6,0.453781512605042,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,732,146.4,726,6,0,6,0.4426229508196721,0.0,0,0.0,0,0.0,0.0,0.0,63.98770491803279,8.510592029924341,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,718,143.6,716,2,0,6,0.4484679665738161,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734,20260128-024801_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,722,144.4,718,4,0,6,0.445983379501385,0.0,0,0.0,0,0.0,0.0,0.0,64.02908587257618,8.511877736391313,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,718,143.6,716,2,0,6,0.4484679665738161,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,712,142.4,712,0,0,6,0.4536516853932584,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,722,144.4,716,6,0,6,0.445983379501385,0.0,0,0.0,0,0.0,0.0,0.0,63.95567867036011,8.510428808269618,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,722,144.4,718,4,0,6,0.445983379501385,0.0,0,0.0,0,0.0,0.0,0.0,64.02908587257618,8.51187773639131,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,708,141.6,708,0,0,6,0.4533898305084746,0.0,0,0.0,0,0.0,0.0,0.0,64.09322033898304,8.514182871444556,20260128-024911_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,718,143.6,718,0,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.09888579387187,8.51411895616742,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,724,144.8,720,4,0,6,0.4461325966850828,0.0,0,0.0,0,0.0,0.0,0.0,64.0303867403315,8.51188083328498,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,716,143.2,714,2,0,6,0.4525139664804469,0.0,0,0.0,0,0.0,0.0,0.0,64.04888268156425,8.513158489461038,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,720,144.0,718,2,0,6,0.4472222222222222,0.0,0,0.0,0,0.0,0.0,0.0,64.07638888888889,8.512963856762378,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,720,144.0,716,4,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,714,142.8,712,2,0,6,0.4509803921568627,0.0,0,0.0,0,0.0,0.0,0.0,64.04761904761905,8.51316174535018,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,714,142.8,712,2,0,6,0.4509803921568627,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.00415512465374,8.511926416634278,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
11,55.0,60.0,718,143.6,716,2,0,6,0.4512534818941504,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-025022_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,726,145.2,720,6,0,6,0.443526170798898,0.0,0,0.0,0,0.0,0.0,0.0,63.98347107438016,8.510551031556854,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,714,142.8,714,0,0,6,0.453781512605042,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,718,143.6,718,0,0,6,0.4484679665738161,0.0,0,0.0,0,0.0,0.0,0.0,64.12395543175488,8.51379087427792,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,712,142.4,712,0,0,6,0.4536516853932584,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,726,145.2,722,4,0,6,0.4449035812672176,0.0,0,0.0,0,0.0,0.0,0.0,64.03168044077135,8.51188371594382,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,718,143.6,714,4,0,6,0.4484679665738161,0.0,0,0.0,0,0.0,0.0,0.0,64.00139275766017,8.511911906251209,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,714,142.8,714,0,0,6,0.4509803921568627,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,716,143.2,716,0,0,6,0.4525139664804469,0.0,0,0.0,0,0.0,0.0,0.0,64.09776536312849,8.514131895488381,20260128-025131_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,724,144.8,720,4,0,6,0.4475138121546961,0.0,0,0.0,0,0.0,0.0,0.0,64.00552486187846,8.511933279222431,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,718,143.6,716,2,0,6,0.4512534818941504,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,714,142.8,714,0,0,6,0.453781512605042,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,718,143.6,714,4,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,718,143.6,716,2,0,6,0.4484679665738161,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708732,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,726,145.2,722,4,0,6,0.4449035812672176,0.0,0,0.0,0,0.0,0.0,0.0,64.03168044077135,8.511883715943819,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,718,143.6,718,0,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.09888579387187,8.51411895616742,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
11,55.0,60.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761,20260128-025241_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,726,145.2,722,4,0,6,0.4449035812672176,0.0,0,0.0,0,0.0,0.0,0.0,64.03168044077135,8.51188371594382,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,712,142.4,712,0,0,6,0.4522471910112359,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,716,143.2,714,2,0,6,0.4497206703910614,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
7,35.0,40.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.00415512465374,8.51192641663428,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
8,40.0,45.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
9,45.0,50.0,726,145.2,722,4,0,6,0.4462809917355372,0.0,0,0.0,0,0.0,0.0,0.0,64.03168044077135,8.51188371594382,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
10,50.0,55.0,728,145.6,720,8,0,6,0.4423076923076923,0.0,0,0.0,0,0.0,0.0,0.0,63.91208791208791,8.508752251146575,20260128-025350_baseline_ro_scan,baseline_ro_scan,1,1
1,5.0,10.0,722,144.4,720,2,0,6,0.4487534626038781,0.0,0,0.0,0,0.0,0.0,0.0,64.05263157894737,8.513147726342247,20260128-025501_baseline_ro_scan,baseline_ro_scan,1,1
2,10.0,15.0,720,144.0,716,4,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304,20260128-025501_baseline_ro_scan,baseline_ro_scan,1,1
3,15.0,20.0,716,143.2,716,0,0,6,0.4525139664804469,0.0,0,0.0,0,0.0,0.0,0.0,64.09776536312849,8.514131895488381,20260128-025501_baseline_ro_scan,baseline_ro_scan,1,1
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883,20260128-025501_baseline_ro_scan,baseline_ro_scan,1,1
5,25.0,30.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375,20260128-025501_baseline_ro_scan,baseline_ro_scan,1,1
6,30.0,35.0,718,143.6,716,2,0,6,0.4498607242339832,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734,20260128-025501_baseline_ro_scan,baseline_ro_scan,1,1
